RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
Australia,Canada,Ontario,South Brunswick,31649,456 Elm St,Bombay,Gonzalez Maria,akinkuoliesarah@example.com,1582707843,2020-06-29,Programmer,Storage,MSI GTX 980 Ti Gaming 6G,"Series:Caviar Blue,Type:7200RPM,Capacity:1TB,Cache:64MB",482.27,392.48,36.17,Lynch Lindsay,789 West Ave,48706.0,emiliaholmes@customer.com,123-456-2287,Shipped,2023-11-04,88,240.56,65
North  America,Canada,Washington,South San Francisco,19991,123 Main St,Beijing,Candie Calvin,tannenbiff@example.com,5151274562,2017-10-15,Finance Manager,Mother Board,Intel Xeon E5-2680 V2,"CPU:LGA1151,Form Factor:Micro ATX,RAM Slots:4,Max RAM:64GB",144.72,78.9,1715.56,Darson Jene'ya,789 West Ave,10837.0,imogenboyd@customer.com,123-456-7685,Canceled,2023-08-01,4,458.69,494
Australia,United States of America,Distrito Federal,Toronto,74906,123 Main St,Southlake Texas,Vega Vincent,buccherijoseph@example.com,68849795,2009-12-31,Human Resources Representative,Mother Board,Zotac ZT-P10810C-10P,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",478.76,291.4,1514.44,Lynch Lindsay,789 West Ave,5732.0,danieleann@customer.com,123-456-6551,Pending,2023-07-08,24,102.53,104
North  America,Mexico,Maharashtra,Seattle,42963,123 Main St,Beijing,Gosciminski Phylicia,evaporter@example.com,26537828071,2016-02-25,Sales Manager,Mother Board,Kingston Fury (HX316C10FB/8) 8 GB,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",277.36,270.98,1621.7,Eaton Marianne,234 North Blvd,6240.0,theamsternsophia@customer.com,123-456-5168,Pending,2023-02-11,68,391.87,213
Australia,Australia,California,South Brunswick,49460,123 Main St,Seattle Washington,Le Binh,smithleighann@example.com,11594484231,2010-07-15,Public Accountant,RAM,HP C2J95AT,"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",464.43,359.8,1695.33,Trzeciak Cybil,567 South Dr,9693.0,robinsoncherly@customer.com,123-456-8555,Pending,2023-04-25,Incorrect,306.61,410
Australia,China,New Jersey,Seattle,94285,456 Elm St,Bombay,Fett Boba,burkettbenjamin@example.com,6501233234,2000-05-08,Public Accountant,Mother Board,Hitachi HUA723020ALA640,"Series:Genuine, Type:DDR4, Capacity:8GB, Frequency:4000Mhz",65.64,78.71,196.8,"DelBosque, Keyla",567 South Dr,10124.0,trangmei@customer.com,123-456-6980,Canceled,2023-07-21,78,128.97,146
North  America,Australia,Washington,Bombay,82671,456 Elm St,Mexico City,Garcia Raul,claytonrick@example.com,663293070,2005-08-02,Public Accountant,CPU,Intel Xeon E5-2690 (OEM/Tray),"Speed:DDR4-3333,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",720.0,72.96,1000.71,Volk Colleen,567 South Dr,17920.0,buccherijoseph@customer.com,123-456-7849,Canceled,2023-11-20,86,425.6,378
North  America,United States of America,Washington,Sydney,50041,123 Main St,Beijing,Lola Ramos,brilldonna@example.com,68811771,2000-09-19,Public Relations Representative,RAM,Kingston HyperX FURY (HX318C10F/8) DDR3 8GB,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",530.89,494.32,711.33,Crimmings   Jean,789 West Ave,36925.0,beakkimberly@customer.com,123-456-5052,Pending,2023-06-04,61,118.27,412
Australia,Australia,Texas,Sydney,18054,789 Oak St,Bombay,Biden Lowan,rarrickquinn@example.com,34672749853,2020-10-14,Sales Representative,Mother Board,Intel Xeon E5-2470V2,"Series:Genuine, Type:DDR2, Capacity:2GB, Frequency:N/A",802.99,140.49,1503.3,Huynh Ming,234 North Blvd,37829.0,bachiochilinda@customer.com,123-456-5432,Pending,2023-04-14,81,182.51,323
South America,Australia,Distrito Federal,Toronto,21536,123 Main St,Toronto,McKinzie Jac,rubymcdonald@example.com,26569902213,2000-12-31,Stock Manager,CPU,Western Digital WDS250G1B0A,Speed:3.2GHz,388.6,55.24,565.22,Monroe Peter,234 North Blvd,8545.0,rarrickquinn@customer.com,123-456-2490,Shipped,2023-03-04,23,404.73,93
North America,Australia,New Jersey,South Brunswick,60632,789 Oak St,San Francisco,Girifalco Evelyn,sadkinore@example.com,34939019986,2021-09-30,Sales Representative,Storage,Intel Xeon E5-2660 V3 (OEM/Tray),Chipset:GeForce GTX 780,379.61,416.5,1768.52,Amelie Hudson,789 West Ave,37056.0,givensmyriam@customer.com,123-456-8475,Pending,2023-05-22,3,211.37,479
South America,United States of America,California,Seattle,58810,123 Main St,Beijing,Alice Wells,smithsade@example.com,34168776319,2020-11-26,Shipping Clerk,Mother Board,Gigabyte GA-Z270X-Gaming 9,"Speed:3.4GHz,Cores:6",446.83,78.69,1289.54,Singh Nan,567 South Dr,26332.0,langfordlindsey@customer.com,123-456-1095,Pending,2023-05-17,13,190.95,208
North  America,India,Maharashtra,South Brunswick,84784,789 Oak St,Southlake Texas,Terry Sharlene,eleanorgrant@example.com,26549962703,2002-06-08,Marketing Manager,Storage,Intel Core i7-4930K,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",129.94,441.53,1046.31,Sophia Reynolds,234 North Blvd,29445.0,hudsonjane@customer.com,123-456-7635,Canceled,2023-05-24,43,379.58,336
Asia,India,Texas,Sydney,78976,456 Elm St,Seattle Washington,Carey Michael,miawest@example.com,34316580179,2000-03-23,Accountant,CPU,PNY VCGGTX780T3XPB-OC,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",897.68,106.85,879.69,Latif Mohammed,234 North Blvd,27101.0,roupsimon@customer.com,123-456-2906,Canceled,2023-04-12,62,484.28,375
North  America,India,Ontario,Southlake,61045,456 Elm St,Seattle Washington,Champaigne Brian,riverahaley@example.com,9635037151581,2009-08-06,Sales Representative,Mother Board,ASRock EP2C612 WS,Chipset:GeForce GTX 980 Ti,999.06,362.33,262.15,Driver Elle,234 North Blvd,41900.0,sahooadil@customer.com,123-456-2748,Shipped,2023-12-14,85,238.69,54
South America,Australia,New Jersey,Beijing,92392,123 Main St,Seattle Washington,Hunts Julissa,petersonebonee@example.com,6501218009,2008-05-15,Public Accountant,Video Card,Intel Xeon E5-2660 V3 (OEM/Tray),Chipset:Quadro K5000,979.41,146.96,533.35,Ellis Washington,234 North Blvd,17391.0,sophiareynolds@customer.com,123-456-1384,Canceled,2023-10-03,53,48.43,191
North America,Canada,Distrito Federal,South Brunswick,93524,123 Main St,Southlake Texas,Lynch Lindsay,sanderkamrin@example.com,11441644429267,2021-09-28,Public Relations Representative,Storage,Asus Z170-WS,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",847.43,316.95,1508.52,Connor Hayes,234 North Blvd,47275.0,isabellemarshall@customer.com,123-456-5564,Shipped,2023-12-23,75,317.78,345
North America,Canada,New South Wales,South Brunswick,86362,789 Oak St,Toronto,Forrest Alex,ndzicolombui@example.com,9635037151581,2015-10-11,Accountant,CPU,PNY SSD9SC240GMDA-RB,"Series:Original, Type:DDR2, Capacity:2GB, Frequency:N/A",549.58,372.02,1578.37,Gentry Mildred,789 West Ave,34188.0,lillydaniels@customer.com,123-456-3988,Shipped,2023-11-14,45,264.64,230
Australia,Mexico,New South Wales,South San Francisco,75196,789 Oak St,Mexico City,Rhoads Thomas,danieleann@example.com,19128517329,2011-12-15,Stock Clerk,Video Card,Supermicro MBD-X10DRI-O,Chipset:GeForce GTX Titan Z,434.13,441.93,928.74,Mckenna Sandy,234 North Blvd,46894.0,trangmei@customer.com,123-456-9854,Pending,2023-10-19,98,138.84,61
North America,China,Distrito Federal,Seattle,55043,123 Main St,San Francisco,Torrence Jack,sophieowens@example.com,68831329,2017-02-06,Accounting Manager,Mother Board,Intel Xeon E5-2640 V4,"CPU:LGA2011 x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:512GB",176.2,213.14,133.6,AlagbeTrina,567 South Dr,6831.0,lydonallison@customer.com,123-456-9972,Pending,2023-04-24,13,87.98,304
Australia,China,California,Southlake,83856,123 Main St,Mexico City,Hunts Julissa,theamsternsophia@example.com,13765413497,2015-08-08,President,Mother Board,SanDisk SDSSDA-240G-G26,"Series:Ultrastar 7K4000,Type:7200RPM,Capacity:3TB,Cache:64MB",178.43,246.99,1190.24,Evelyn Tucker,234 North Blvd,16494.0,nowlankristie@customer.com,123-456-5716,Shipped,2023-11-20,19,441.94,192
Asia,Mexico,New Jersey,South San Francisco,14228,123 Main St,New Jersy,MacLennan Samuel,alicewells@example.com,6501211234,2013-03-05,Administration Assistant,Storage,Seagate ST10000DM0004,"Speed:2.3GHz,Cores:18,TDP:145W",586.24,373.23,414.63,Keatts Kramer,234 North Blvd,49315.0,boothfrank@customer.com,123-456-6070,Canceled,2023-11-04,6,130.25,498
North America,Australia,Maharashtra,Sydney,62389,123 Main St,Southlake Texas,Barbossa Hector,oliverbrooke@example.com,5151274562,2014-01-28,Stock Manager,Video Card,Western Digital WDS250G1B0A,"Series:HyperX FURY Memory, Type:DDR3, Capacity:4GB, Frequency:N/A",462.06,122.66,69.4,Isabelle Marshall,567 South Dr,29386.0,turpinjumil@customer.com,123-456-5327,Shipped,2023-12-13,57,46.01,400
Australia,United States of America,Ontario,Mexico City,35311,789 Oak St,Sydney,Sander Kamrin,landahans@example.com,34064019817,2015-02-05,Purchasing Manager,Mother Board,Intel Xeon E5-2680 V2,"Series:850 Pro Series,Type:SSD,Capacity:256GB,Cache:N/A",176.37,305.16,236.88,Becker Renee,789 West Ave,41312.0,gillesalex@customer.com,123-456-1651,Shipped,2023-01-10,67,112.31,241
South America,United States of America,Ontario,Southlake,89027,789 Oak St,New Jersy,Millie Hunter,claytonrick@example.com,21612573006,2003-05-08,Stock Clerk,Mother Board,Kingston KVR (KVR16N11/8-SP) 8 GB DDR3,"Speed:2.9GHz,Cores:8",436.09,66.25,1698.58,Goyal Roxana,567 South Dr,44195.0,lolaramos@customer.com,123-456-5344,Pending,2023-11-17,30,241.42,375
Asia,United States of America,New South Wales,Sydney,48283,456 Elm St,San Francisco,Newman Richard,amberrose@example.com,160274046,2001-11-12,Stock Manager,CPU,Intel Core i7-5960X (OEM/Tray),"Series:Genuine, Type:DDR4, Capacity:8GB, Frequency:N/A",474.4,385.81,1830.46,Fernandes Nilson,567 South Dr,47346.0,liamhenderson@customer.com,123-456-9848,Pending,2023-08-15,87,427.33,177
North  America,Mexico,Maharashtra,South Brunswick,79876,789 Oak St,Bombay,Ollie Bennett,sullivankissy@example.com,5151274564,2004-12-14,Public Relations Representative,Storage,Kingston Fury (HX316C10FB/8) 8 GB,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:128GB",387.23,304.96,1337.19,Sullivan Kissy,789 West Ave,19647.0,austinflores@customer.com,123-456-1590,Shipped,2023-09-16,73,256.56,151
North  America,Mexico,Washington,Beijing,48706,789 Oak St,New Jersy,Cockel James,rhoadsthomas@example.com,34006756823,2006-01-25,Purchasing Manager,Storage,Gigabyte X299 AORUS Ultra Gaming,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",893.63,87.37,860.24,Chivukula Enola,567 South Dr,39803.0,gillwhitney@customer.com,123-456-6913,Pending,2023-07-16,14,315.23,460
North America,Mexico,California,Sydney,,456 Elm St,New Jersy,Kian Griffin,rossettibruno@example.com,8788092231,2009-01-22,President,RAM,Intel Xeon E5-1650 V3,"Series:850 EVO,Type:SSD,Capacity:4TB,Cache:4GB",11.49,137.21,1164.27,Erilus Angela,567 South Dr,41036.0,cloningerjennifer@customer.com,123-456-8017,Canceled,2023-02-11,83,309.06,366
North  America,India,New Jersey,South Brunswick,22932,123 Main St,Beijing,Champaigne Brian,fallermegan@example.com,18329124938,2007-07-10,Public Accountant,CPU,Kingston ValueRAM (KVR1333D3N9/8G) 8 GB DDR3,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",149.95,275.08,1556.53,Givens Myriam,234 North Blvd,8447.0,jeannitetayana@customer.com,123-456-5487,Pending,2023-07-07,76,46.45,490
Australia,China,Ontario,Beijing,50478,456 Elm St,Sydney,Evie Harrison,huntsjulissa@example.com,19163076932,2015-10-26,Stock Clerk,CPU,Intel Xeon E5-2650 V2,"Speed:2.2GHz,Cores:10",368.21,440.04,1701.93,Molly Rice,,32871.0,pittbrad@customer.com,123-456-3154,Shipped,2023-02-01,72,245.98,26
North  America,Australia,Distrito Federal,South San Francisco,97182,456 Elm St,Beijing,Chigurh Anton,eringordon@example.com,21626070119,2015-12-08,Shipping Clerk,Mother Board,ASRock EP2C602-4L/D16,"Speed:3.6GHz,Cores:6,TDP:130W",329.75,54.38,1278.71,Ivey Rose,567 South Dr,16947.0,burkejoelle@customer.com,123-456-2392,Shipped,2023-11-07,100,395.21,189
North  America,Mexico,Maharashtra,Sydney,57989,456 Elm St,New Jersy,Elliot Brooks,jamiebutler@example.com,430936754,2016-03-30,President,Storage,Samsung MZ-75E500B/AM,"Series:2, Type:DDR2, Capacity:2GB, Frequency:N/A",312.86,273.41,985.45,Louis Wood,567 South Dr,6540.0,ndzicolombui@customer.com,123-456-1112,Shipped,2023-10-24,83,278.52,460
Asia,Australia,California,South San Francisco,82328,789 Oak St,San Francisco,Connor Hayes,torrencejack@example.com,10767887264,2003-08-19,Accountant,Storage,Kingston HyperX FURY (HX318C10F/8) DDR3 8GB,"Series:960 Pro,Type:SSD,Capacity:1TB,Cache:1GB",344.17,31.6,1925.13,Volk Colleen,567 South Dr,12279.0,terrysharlene@customer.com,123-456-3968,Canceled,2023-08-16,16,431.93,327
Asia,United States of America,Beijing,Seattle,91701,789 Oak St,Southlake Texas,Ruby Mcdonald,amberrose@example.com,21681891078,2003-08-29,Marketing Representative,Storage,EVGA Z270 Classified K,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",904.18,343.71,862.22,Clayton Rick,567 South Dr,46814.0,evieharrison@customer.com,123-456-3802,Pending,2023-06-15,84,440.54,450
Australia,India,Beijing,Beijing,64249,789 Oak St,Toronto,Sutwell Barbara,salterjason@example.com,783962355,2017-02-18,Marketing Manager,RAM,Western Digital WD20EZRZ,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:256GB",822.24,279.85,265.64,Singh Nan,567 South Dr,33316.0,reggiesimmons@customer.com,123-456-1258,Shipped,2023-10-06,1,244.83,385
North  America,China,New South Wales,Mexico City,44684,123 Main St,San Francisco,Peterson Ebonee,saadaadell@example.com,68847192,2021-10-16,Marketing Representative,RAM,ASRock EP2C612 WS,"Speed:3.3GHz,Cores:10",494.56,334.0,149.62,Aaron Patterson,567 South Dr,22937.0,dinoccolily@customer.com,123-456-3569,Canceled,2023-07-02,80,274.92,92
South America,Australia,Washington,Toronto,10224,789 Oak St,Beijing,Jeannite Tayana,fettboba@example.com,68872343,2009-05-13,Shipping Clerk,RAM,Supermicro H8DG6-F,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",949.8,37.4,1501.01,Cockel James,567 South Dr,32500.0,chigurhanton@customer.com,123-456-6771,Canceled,2023-06-17,20,440.4,263
North America,India,Distrito Federal,Seattle,16177,456 Elm St,Sydney,Millie Hunter,rhoadsthomas@example.com,21619929588,2016-02-05,President,Storage,Kingston HyperX FURY (HX318C10F/4) DDR3 4GB,"Speed:3.1GHz,Cores:8",197.53,244.23,493.36,Roman Hughes,789 West Ave,34570.0,smithjohn@customer.com,123-456-3042,Canceled,2023-09-08,31,135.3,90
North America,Mexico,Distrito Federal,Beijing,74129,123 Main St,Toronto,Cady Max,owadclinton@example.com,13170091261,2010-01-17,Administration Vice President,RAM,Gigabyte GV-N108TAORUSX W-11GD,"Speed:2.2GHz,Cores:12",960.08,480.94,1681.16,Chloe Cruz,234 North Blvd,14481.0,alicewells@customer.com,123-456-1254,Canceled,2023-09-03,40,238.62,434
Australia,India,Beijing,Seattle,70158,456 Elm St,Bombay,Gentry Mildred,willowreyes@example.com,11441345929268,2004-02-29,Marketing Manager,RAM,Intel Core i7-6900K,"Series:850 EVO,Type:SSD,Capacity:4TB,Cache:4GB",251.94,304.76,293.59,Charlotte Webb,789 West Ave,42288.0,estremeramiguel@customer.com,123-456-7633,Canceled,2023-09-01,38,236.23,373
North America,India,California,Sydney,19556,123 Main St,San Francisco,Smith Sade,dobrindenisa@example.com,6501233234,2022-12-27,Public Relations Representative,CPU,Asus X99-E WS/USB 3.1,"Series:HyperXFury, Type:DDR3, Capacity:8GB, Frequency:1866Mhz",296.56,45.21,1329.62,Fraval Maruk,567 South Dr,28828.0,estremeramiguel@customer.com,123-456-4596,Pending,2023-10-02,61,236.33,7
North America,United States of America,Beijing,Toronto,53637,456 Elm St,Toronto,Mckenna Sandy,mauriceshana@example.com,681619776,2001-11-10,Administration Assistant,RAM,Intel Xeon E5-2680 V4,"Speed:3.2GHz,Cores:6",126.78,359.77,565.04,Newman Richard,789 West Ave,40842.0,shieldsseffi@customer.com,123-456-8072,Shipped,2023-10-16,32,46.43,120
North America,Australia,California,Toronto,62570,789 Oak St,Toronto,Sienna Simpson,emmaperkins@example.com,21615525717,2012-01-09,President,Video Card,Gigabyte GV-N108TAORUSX W-11GD,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",938.3,176.94,850.42,True Edward,234 North Blvd,29909.0,hankardearnest@customer.com,123-456-9983,Canceled,2023-05-25,31,39.96,62
South America,United States of America,Distrito Federal,Beijing,93396,789 Oak St,Southlake Texas,Morway Tanya,demitacarla@example.com,68858795,2020-11-01,Purchasing Clerk,RAM,ADATA ASU800SS-128GT-C,Chipset:GeForce GTX Titan X,436.86,177.32,441.36,Smith Joe,234 North Blvd,41246.0,mayakennedy@customer.com,123-456-7465,Pending,2023-11-24,64,209.07,319
North America,Australia,Washington,Mexico City,29302,456 Elm St,Seattle Washington,Osturnka Adeel,salterjason@example.com,19128517329,2007-02-24,Administration Vice President,Storage,PNY VCQM5000-PB,"Series:premier, Type:DDR3, Capacity:2GB, Frequency:N/A",14.69,324.67,1222.67,Leon Powell,234 North Blvd,37188.0,exantussusan@customer.com,123-456-6939,Canceled,2023-06-22,24,348.06,178
North  America,Australia,New Jersey,Beijing,97987,123 Main St,San Francisco,Navathe Kurt,alexsanders@example.com,21663808048,2020-09-22,Stock Clerk,CPU,MSI GTX 1080 TI SEA HAWK X,"Series:Original, Type:DDR2, Capacity:2GB, Frequency:N/A",660.83,499.28,396.62,Moran Patrick,789 West Ave,6079.0,daisyortiz@customer.com,123-456-4730,Shipped,2023-05-09,80,482.9,132
South America,Mexico,Maharashtra,South San Francisco,96760,123 Main St,New Jersy,Johnson Noelle,rorykelly@example.com,34168776319,2022-01-30,Sales Manager,Storage,Samsung MZ-V6P512BW,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",63.11,471.07,1489.8,Isabella Cole,567 South Dr,38862.0,lynchlindsay@customer.com,123-456-5422,Canceled,2023-04-19,76,437.73,101
South America,Canada,Washington,Mexico City,67052,789 Oak St,San Francisco,Veera Abdellah,evensenapril@example.com,11482011199,2011-02-10,Public Accountant,RAM,EVGA Classified,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",47.86,288.81,155.87,Kretschmer John,234 North Blvd,47713.0,renkylo@customer.com,123-456-4492,Canceled,2023-12-26,83,35.02,492
South America,India,New South Wales,Southlake,87301,456 Elm St,Sydney,Carter Gonzales,onquejasmine@example.com,34524504044,2000-09-13,President,CPU,Intel Xeon E5-2630 V3 (OEM/Tray),"Series:HynixGenuine, Type:DDR3, Capacity:2GB, Frequency:N/A",447.71,74.07,229.15,Steans Tyrone,234 North Blvd,17471.0,beatricecourtney@customer.com,123-456-5766,Shipped,2023-09-05,27,497.11,47
North America,Australia,California,Southlake,71707,123 Main St,Bombay,Ruiz Ricardo,louierichardson@example.com,11441644429263,2013-02-25,Marketing Representative,CPU,Transcend TS512MLK64V3N DDR3 4GB,"Speed:2.5GHz,Cores:12,TDP:120W",518.1,287.22,1343.7,Amelie Hudson,789 West Ave,18728.0,phamhong@customer.com,123-456-5180,Pending,2023-07-19,18,277.77,154
North America,China,California,Southlake,69141,456 Elm St,Toronto,Harrington Christie,tippettjeanette@example.com,21682684540,2001-02-24,Administration Vice President,Storage,EVGA 12G-P4-3992-KR,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",923.9,308.66,476.02,Gabriel Howard,234 North Blvd,16979.0,felixbryant@customer.com,123-456-7926,Shipped,2023-12-15,31,443.58,349
North America,India,Distrito Federal,South San Francisco,27660,789 Oak St,Sydney,Adinolfi Wilson,kampewdonysha@example.com,11408426123,2018-07-18,Public Relations Representative,RAM,Kingston KVR (KVR16N11/8-SP) 8 GB DDR3,"Speed:DDR4-3333,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",524.56,220.06,988.12,Newman Richard,567 South Dr,21638.0,khemmichbartholemew@customer.com,123-456-7976,Shipped,2023-08-09,46,428.4,213
South America,Mexico,New Jersey,Beijing,23089,789 Oak St,Beijing,Spirea Kelley,gonzalezjuan@example.com,10708353453,2010-09-18,Human Resources Representative,RAM,Hynix (HYMD2GB) 2GB DDR2,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:8x8GBSize:64GB",539.69,147.24,768.08,Harrison Kara,789 West Ave,41276.0,tippettjeanette@customer.com,123-456-2093,Pending,2023-07-11,91,153.35,449
Australia,Australia,Distrito Federal,Toronto,78753,789 Oak St,Beijing,Mancuso Karen,liamhenderson@example.com,34259753268,2006-04-05,Marketing Manager,Video Card,Samsung MZ-V6P1T0BW,"Series:Jetram, Type:DDR3, Catrapacity:8GB, Frequency:1600Mhz",259.23,356.54,922.68,Frederick Price,789 West Ave,32916.0,zimacolleen@customer.com,123-456-8580,Pending,2023-08-08,63,364.85,406
Asia,Canada,Washington,South Brunswick,43000,789 Oak St,Sydney,Lydon Allison,eatonmarianne@example.com,1017678451,2009-02-07,Finance Manager,CPU,G.Skill RipjawsX (F3-1600C9Q-32GXM) DDR3 32 GB,Chipset:GeForce GTX 980 Ti,684.7,11.04,1422.32,Smith Martin,567 South Dr,45297.0,ruizricardo@customer.com,123-456-3002,Shipped,2023-12-16,64,356.44,358
